Country,year,Adult_Literacy_Rate,Youth_Literacy_Rate_Male,Youth_Literacy_Rate_Female,Literacy_Gender_Gap,Education_Index,Youth_Literacy_Avg,Literacy_Growth_Rate
Togo,2019,67.0,92.0,84.0,8.0,81.0,88.0,2.2900763358778553
Togo,2022,72.59589,93.32553,87.65002,5.675510000000003,84.52381333333334,90.487775,8.352074626865669
Tonga,1976,100.0,100.0,100.0,0.0,100.0,100.0,0.0
Tonga,1996,99.0,99.0,99.0,0.0,99.0,99.0,-1.0000000000000009
Tonga,2006,99.0,99.0,100.0,-1.0,99.33333333333333,99.5,0.0
Tonga,2011,99.0,99.0,100.0,-1.0,99.33333333333333,99.5,0.0
Tonga,2016,97.0,98.0,98.0,0.0,97.66666666666667,98.0,-2.020202020202022
Tonga,2019,91.05162,99.91556,99.87335,0.042209999999997194,96.94684333333333,99.894455,-6.132350515463914
Trinidad And Tobago,1980,95.0,99.0,99.0,0.0,97.66666666666667,99.0,0.0
Trinidad And Tobago,1990,97.0,99.0,99.0,0.0,98.33333333333333,99.0,2.1052631578947434
Trinidad And Tobago,2006,97.0,94.4,99.18,-4.780000000000001,96.86000000000001,96.79,0.0
Trinidad And Tobago,2022,97.0,89.05,99.7281,-10.6781,95.25936666666666,94.38905,0.0
Tunisia,1984,48.0,86.0,63.0,23.0,65.66666666666667,74.5,0.0
Tunisia,2004,74.0,96.0,92.0,4.0,87.33333333333333,94.0,54.16666666666667
Tunisia,2007,77.0,98.0,95.0,3.0,90.0,96.5,4.054054054054057
Tunisia,2008,78.0,98.0,95.0,3.0,90.33333333333333,96.5,1.298701298701288
Tunisia,2010,79.0,98.0,96.0,2.0,91.0,97.0,1.2820512820512775
Tunisia,2011,80.0,98.0,96.0,2.0,91.33333333333333,97.0,1.2658227848101333
Tunisia,2012,80.0,98.0,96.0,2.0,91.33333333333333,97.0,0.0
Tunisia,2014,79.0,97.0,96.0,1.0,90.66666666666667,96.5,-1.2499999999999956
Tunisia,2018,79.47511,98.38471,97.53666,0.8480500000000006,91.79882666666667,97.960685,0.6014050632911383
Tunisia,2019,81.0,97.0,97.0,0.0,91.66666666666667,97.0,1.9187013393249686
Tunisia,2021,83.68263,98.83691,99.05225,-0.21533999999999764,93.85726333333334,98.94458,3.311888888888892
Tunisia,2023,86.24682,98.1943,98.12705,0.06725000000000136,94.18939,98.160675,3.064184287707006
Turkey,1975,62.0,91.0,68.0,23.0,73.66666666666667,79.5,0.0
Turkey,1980,66.0,94.0,75.0,19.0,78.33333333333333,84.5,6.451612903225801
Turkey,1985,76.0,96.0,86.0,10.0,86.0,91.0,15.15151515151516
Turkey,1990,79.0,97.0,88.0,9.0,88.0,92.5,3.9473684210526327
Turkey,2004,87.0,98.0,93.0,5.0,92.66666666666667,95.5,10.126582278481022
Turkey,2005,88.0,98.0,94.0,4.0,93.33333333333333,96.0,1.1494252873563315
Turkey,2006,88.0,98.0,94.0,4.0,93.33333333333333,96.0,0.0
Turkey,2007,89.0,99.0,94.0,5.0,94.0,96.5,1.1363636363636465
Turkey,2009,91.0,99.0,97.0,2.0,95.66666666666667,98.0,2.2471910112359605
Turkey,2010,93.0,99.0,97.0,2.0,96.33333333333333,98.0,2.19780219780219
Turkey,2011,94.0,99.0,98.0,1.0,97.0,98.5,1.0752688172043001
Turkey,2012,95.0,100.0,98.0,2.0,97.66666666666667,99.0,1.0638297872340496
Turkey,2013,95.0,100.0,99.0,1.0,98.0,99.5,0.0
Turkey,2014,95.0,100.0,99.0,1.0,98.0,99.5,0.0
Turkey,2015,96.0,100.0,99.0,1.0,98.33333333333333,99.5,1.0526315789473717
Turkey,2016,96.0,100.0,99.0,1.0,98.33333333333333,99.5,0.0
Turkey,2017,96.0,100.0,100.0,0.0,98.66666666666667,100.0,0.0
Turkey,2018,96.5,100.0,98.8,1.2000000000000028,98.43333333333334,99.4,0.5208333333333259
Turkey,2019,97.0,100.0,100.0,0.0,99.0,100.0,0.5181347150259086
Turkey,2021,97.0,100.0,100.0,0.0,99.0,100.0,0.0
Turkey,2022,97.0,92.57,91.87,0.6999999999999886,93.81333333333333,92.22,0.0
Turkmenistan,1995,99.0,100.0,100.0,0.0,99.66666666666667,100.0,0.0
Turkmenistan,2015,99.0,94.4,99.83259,-5.4325899999999905,97.74419666666667,97.11629500000001,0.0
Turkmenistan,2019,99.0,94.4,99.98405,-5.584049999999991,97.79468333333334,97.192025,0.0
Turks And Caicos Islands,2020,77.66798988494247,99.88,100.0,-0.12000000000000455,92.51599662831416,99.94,0.0
Tuvalu,2019,77.66798988494247,99.09656,98.50764,0.5889200000000017,91.75739662831415,98.8021,0.0
Uganda,1991,56.0,77.0,63.0,14.0,65.33333333333333,70.0,0.0
Uganda,2002,68.0,86.0,76.0,10.0,76.66666666666667,81.0,21.42857142857142
Uganda,2006,71.0,87.0,81.0,6.0,79.66666666666667,84.0,4.4117647058823595
Uganda,2010,73.0,90.0,85.0,5.0,82.66666666666667,87.5,2.8169014084507005
Uganda,2012,70.0,86.0,82.0,4.0,79.33333333333333,84.0,-4.109589041095896
Uganda,2016,69.10132,81.41776,78.18981,3.227950000000007,76.23629666666666,79.803785,-1.283828571428569
Ukraine,2001,99.0,100.0,100.0,0.0,99.66666666666667,100.0,0.0
Ukraine,2005,99.0,94.4,100.0,-5.599999999999994,97.8,97.2,0.0
United Arab Emirates,1975,54.0,66.0,56.0,10.0,58.666666666666664,61.0,0.0
United Arab Emirates,1985,71.0,81.0,85.0,-4.0,79.0,83.0,31.481481481481488
United Arab Emirates,2005,90.0,94.0,97.0,-3.0,93.66666666666667,95.5,26.7605633802817
United Arab Emirates,2019,98.0,98.0,99.0,-1.0,98.33333333333333,98.5,8.888888888888879
United Arab Emirates,2021,98.0,100.0,100.0,0.0,99.33333333333333,100.0,0.0
United Arab Emirates,2022,98.0,100.0,100.0,0.0,99.33333333333333,100.0,0.0
United Arab Emirates,2023,98.0,100.0,100.0,0.0,99.33333333333333,100.0,0.0
Upper-Middle-Income Countries,1976,66.26719,91.12792,75.8102,15.317720000000008,77.73510333333333,83.46906,0.0
Upper-Middle-Income Countries,1977,66.49083,91.19227,76.23382,14.95845,77.97230666666667,83.713045,0.3374822442297587
Upper-Middle-Income Countries,1978,67.51543,91.68901,77.93932,13.749690000000001,79.04791999999999,84.814165,1.5409643705756038
Upper-Middle-Income Countries,1979,68.63815,92.23839,79.64136,12.59702999999999,80.17263333333334,85.939875,1.6629087602641368
Upper-Middle-Income Countries,1980,69.66099,92.60793,81.30511,11.302819999999997,81.19134333333334,86.95652,1.4901916791172365
Upper-Middle-Income Countries,1981,70.64652,92.93683,82.77965,10.157179999999997,82.121,87.85824,1.4147516422031936
Upper-Middle-Income Countries,1982,71.57013,93.15796,83.96197,9.195990000000009,82.89668666666667,88.559965,1.307368006237275
Upper-Middle-Income Countries,1983,72.50382,93.4401,85.15379,8.28631,83.69923666666666,89.296945,1.3045805561621826
Upper-Middle-Income Countries,1984,73.58393,93.75968,86.28322,7.476460000000003,84.54227666666667,90.02145,1.4897284032758362
Upper-Middle-Income Countries,1985,74.485,93.99423,87.09505,6.899180000000001,85.19142666666666,90.54464,1.2245472618817699
Upper-Middle-Income Countries,1986,75.36734,94.21991,87.842,6.37791,85.80975,91.030955,1.184587500839096
Upper-Middle-Income Countries,1987,76.26551,94.85824,88.94913,5.909109999999998,86.69096,91.903685,1.1917230991567607
Upper-Middle-Income Countries,1988,79.67043,95.26347,90.77799,4.4854799999999955,88.57063,93.02073,4.4645607168954715
Upper-Middle-Income Countries,1989,80.31058,95.32923,91.18136,4.1478699999999975,88.94039,93.25529499999999,0.8034976088368007
Upper-Middle-Income Countries,1990,81.04114,95.47237,91.73029,3.7420800000000014,89.4146,93.60132999999999,0.9096684396999732
Upper-Middle-Income Countries,1991,81.58651,95.69874,92.20113,3.4976099999999946,89.82879333333335,93.94993500000001,0.6729545018739902
Upper-Middle-Income Countries,1992,82.15758,95.88485,92.61763,3.2672199999999947,90.22001999999999,94.25124,0.6999564021061611
Upper-Middle-Income Countries,1993,82.6979,96.0724,93.00922,3.0631800000000027,90.59317333333335,94.54081,0.6576629934815559
Upper-Middle-Income Countries,1994,83.23142,96.25916,93.42463,2.834530000000001,90.97173666666667,94.841895,0.6451433470499257
Upper-Middle-Income Countries,1995,83.80124,96.46448,93.88871,2.5757699999999915,91.38481,95.17659499999999,0.6846212644215477
Upper-Middle-Income Countries,1996,84.31269,96.55877,94.25958,2.299189999999996,91.71034666666667,95.409175,0.6103131648171223
Upper-Middle-Income Countries,1997,88.7168,97.60968,96.68306,0.9266199999999998,94.33651333333334,97.14636999999999,5.223543454727864
Upper-Middle-Income Countries,1998,89.1177,97.6549,96.80286,0.8520400000000024,94.52515333333334,97.22888,0.4518873539171686
Upper-Middle-Income Countries,1999,89.47645,97.70646,96.97013,0.7363300000000095,94.71767999999999,97.338295,0.4025575166324957
Upper-Middle-Income Countries,2000,89.87667,97.79391,97.0581,0.7358100000000007,94.90956,97.426005,0.4472908793319519
Upper-Middle-Income Countries,2001,90.19642,97.85461,97.19832,0.6562899999999985,95.08311666666667,97.526465,0.35576529482010955
Upper-Middle-Income Countries,2002,90.54139,97.99065,97.38526,0.6053899999999999,95.30576666666667,97.687955,0.38246529075101066
Upper-Middle-Income Countries,2003,90.98183,98.2334,97.6757,0.557699999999997,95.63031000000001,97.95455000000001,0.48645155547091257
Upper-Middle-Income Countries,2004,91.3237,98.30662,97.84007,0.466549999999998,95.82346333333332,98.07334499999999,0.375756346074807
Upper-Middle-Income Countries,2005,91.58416,98.38385,97.96663,0.41722000000000037,95.97821333333333,98.17524,0.285205264350874
Upper-Middle-Income Countries,2006,91.86817,98.24177,97.81661,0.4251600000000053,95.97551666666668,98.02919,0.3101082108522002
Upper-Middle-Income Countries,2007,92.87729,98.41625,98.09707,0.3191800000000029,96.46353666666668,98.25666000000001,1.098443563205831
Upper-Middle-Income Countries,2008,93.30886,98.77105,98.53875,0.23230000000000928,96.87288666666666,98.6549,0.46466687389348227
Upper-Middle-Income Countries,2009,93.40503,98.41689,98.16295,0.25394000000000005,96.66162333333334,98.28992,0.10306631117344978
Upper-Middle-Income Countries,2010,93.60919,98.39964,98.20577,0.19387000000000398,96.7382,98.302705,0.21857495254806736
Upper-Middle-Income Countries,2011,93.75011,98.40447,98.20221,0.20226000000000965,96.78559666666666,98.30333999999999,0.15054077489615736
Upper-Middle-Income Countries,2012,93.99739,98.44543,98.25984,0.1855900000000048,96.90088666666666,98.35263499999999,0.26376502384901634
Upper-Middle-Income Countries,2013,94.06516,98.41508,98.26575,0.14933000000000618,96.91533,98.34041500000001,0.07209774654381995
Upper-Middle-Income Countries,2014,94.41684,98.53498,98.37738,0.15760000000000218,97.10973333333334,98.45618,0.37386849711411596
Upper-Middle-Income Countries,2015,94.53935,98.51003,98.35668,0.1533500000000032,97.13535333333333,98.433355,0.12975439550826362
Upper-Middle-Income Countries,2016,94.76116,98.51744,98.38106,0.1363799999999884,97.21988666666665,98.44925,0.2346218796723365
Upper-Middle-Income Countries,2017,94.77168,98.37493,98.27023,0.10470000000000823,97.13894666666666,98.32258,0.011101594788409663
Upper-Middle-Income Countries,2018,94.92602,98.38033,98.28093,0.09940000000000282,97.19576,98.33063,0.16285455739519783
Upper-Middle-Income Countries,2019,95.21391,98.49624,98.39383,0.10241000000000611,97.36799333333333,98.44503499999999,0.30327827923262163
Upper-Middle-Income Countries,2020,95.32048,98.49807,98.40296,0.09511000000000536,97.40717000000001,98.450515,0.11192692328254594
Upper-Middle-Income Countries,2021,95.35308,98.46274,98.39409,0.068649999999991,97.40330333333334,98.428415,0.03420041527277817
Upper-Middle-Income Countries,2022,95.49537,98.46457,98.40409,0.06047999999999831,97.45467666666666,98.43432999999999,0.14922433549078296
Upper-Middle-Income Countries,2023,95.61952,98.43889,98.39037,0.048519999999996344,97.48292666666667,98.41463,0.1300063029233689
Uruguay,1975,94.0,98.0,99.0,-1.0,97.0,98.5,0.0
Uruguay,1985,95.0,98.0,99.0,-1.0,97.33333333333333,98.5,1.0638297872340496
Uruguay,1996,97.0,98.0,99.0,-1.0,98.0,98.5,2.1052631578947434
Uruguay,2006,98.0,98.0,99.0,-1.0,98.33333333333333,98.5,1.0309278350515427
Uruguay,2007,98.0,98.0,99.0,-1.0,98.33333333333333,98.5,0.0
Uruguay,2008,98.0,98.6,99.2,-0.6000000000000085,98.60000000000001,98.9,0.0
Uruguay,2009,98.0,98.6,99.3,-0.7000000000000028,98.63333333333333,98.94999999999999,0.0
Uruguay,2010,98.0,98.4,99.2,-0.7999999999999972,98.53333333333335,98.80000000000001,0.0
Uruguay,2011,98.0,98.6,99.1,-0.5,98.56666666666666,98.85,0.0
Uruguay,2012,98.0,98.6,99.3,-0.7000000000000028,98.63333333333333,98.94999999999999,0.0
Uruguay,2013,98.0,98.6,99.3,-0.7000000000000028,98.63333333333333,98.94999999999999,0.0
Uruguay,2014,98.0,98.3,99.4,-1.1000000000000085,98.56666666666668,98.85,0.0
Uruguay,2015,99.0,98.6,99.2,-0.6000000000000085,98.93333333333334,98.9,1.0204081632652962
Uruguay,2016,99.0,98.9,99.4,-0.5,99.10000000000001,99.15,0.0
Uruguay,2017,99.0,98.6,99.3,-0.7000000000000028,98.96666666666665,98.94999999999999,0.0
Uruguay,2018,99.0,98.6,99.2,-0.6000000000000085,98.93333333333334,98.9,0.0
Uruguay,2019,99.0,98.7,99.3,-0.5999999999999943,99.0,99.0,0.0
Uruguay,2021,99.0,99.1,99.2,-0.10000000000000853,99.10000000000001,99.15,0.0
Uruguay,2022,99.0,98.9,99.4,-0.5,99.10000000000001,99.15,0.0
Uruguay,2023,99.0,98.7,99.4,-0.7000000000000028,99.03333333333335,99.05000000000001,0.0
Uzbekistan,2000,99.0,100.0,100.0,0.0,99.66666666666667,100.0,0.0
Uzbekistan,2006,99.5,94.4,100.0,-5.599999999999994,97.96666666666665,97.2,0.5050505050504972
Uzbekistan,2013,100.0,100.0,100.0,0.0,100.0,100.0,0.5025125628140614
Uzbekistan,2014,100.0,100.0,100.0,0.0,100.0,100.0,0.0
Uzbekistan,2015,100.0,100.0,100.0,0.0,100.0,100.0,0.0
Uzbekistan,2016,100.0,100.0,100.0,0.0,100.0,100.0,0.0
Uzbekistan,2018,100.0,100.0,100.0,0.0,100.0,100.0,0.0
Uzbekistan,2019,100.0,100.0,100.0,0.0,100.0,100.0,0.0
Uzbekistan,2021,100.0,100.0,100.0,0.0,100.0,100.0,0.0
Uzbekistan,2022,100.0,100.0,100.0,0.0,100.0,100.0,0.0
Vanuatu,1979,53.0,76.0,68.0,8.0,65.66666666666667,72.0,0.0
Vanuatu,1999,74.0,89.5865878021978,84.05225209790208,5.534335704295714,82.54627996669997,86.81941995004993,39.622641509433954
Vanuatu,2023,87.96032,93.36447,94.51224,-1.1477700000000084,91.94567666666667,93.938355,18.86529729729729
Venezuela,1981,85.0,92.0,94.0,-2.0,90.33333333333333,93.0,0.0
Venezuela,1990,90.0,95.0,96.0,-1.0,93.66666666666667,95.5,5.882352941176472
Venezuela,2000,91.5,96.9,98.2,-1.2999999999999972,95.53333333333335,97.55000000000001,1.6666666666666607
Venezuela,2001,93.0,97.0,98.3,-1.2999999999999972,96.10000000000001,97.65,1.6393442622950838
Venezuela,2002,93.33333333333333,97.2,98.4,-1.2000000000000028,96.31111111111112,97.80000000000001,0.35842293906809264
Venezuela,2003,93.66666666666667,97.2,98.5,-1.2999999999999972,96.45555555555556,97.85,0.3571428571428781
Venezuela,2004,94.0,97.7,98.6,-0.8999999999999915,96.76666666666665,98.15,0.3558718861209842
Venezuela,2005,94.33333333333333,97.6,98.5,-0.9000000000000057,96.81111111111112,98.05,0.35460992907800915
Venezuela,2006,94.66666666666667,97.8,98.8,-1.0,97.08888888888889,98.3,0.35335689045936647
Venezuela,2007,95.0,98.0,98.8,-0.7999999999999972,97.26666666666667,98.4,0.35211267605632646
Venezuela,2008,95.5,98.1,98.9,-0.8000000000000114,97.5,98.5,0.5263157894736858
Venezuela,2009,96.0,98.3,98.8,-0.5,97.7,98.55,0.5235602094240788
Venezuela,2010,95.5,98.1,98.8,-0.7000000000000028,97.46666666666665,98.44999999999999,-0.520833333333337
Venezuela,2011,95.0,98.3,99.0,-0.7000000000000028,97.43333333333334,98.65,-0.5235602094240788
Venezuela,2012,95.5,98.6,99.1,-0.5,97.73333333333333,98.85,0.5263157894736858
Venezuela,2013,96.0,98.5,98.9,-0.4000000000000057,97.8,98.7,0.5235602094240788
Venezuela,2014,96.5,98.6,99.2,-0.6000000000000085,98.10000000000001,98.9,0.5208333333333259
Venezuela,2015,97.0,99.0,99.0,0.0,98.33333333333333,99.0,0.5181347150259086
Venezuela,2016,97.0,98.0,99.0,-1.0,98.0,98.5,0.0
Vietnam,1979,84.0,96.0,94.0,2.0,91.33333333333333,95.0,0.0
Vietnam,1989,88.0,94.0,93.0,1.0,91.66666666666667,93.5,4.761904761904767
Vietnam,1999,90.0,95.0,94.0,1.0,93.0,94.5,2.2727272727272707
Vietnam,2000,90.0,96.0,94.0,2.0,93.33333333333333,95.0,0.0
Vietnam,2006,92.0,94.4,100.0,-5.599999999999994,95.46666666666665,97.2,2.2222222222222143
Vietnam,2009,94.0,97.0,97.0,0.0,96.0,97.0,2.1739130434782705
Vietnam,2014,95.0,94.4,98.81,-4.409999999999997,96.07000000000001,96.605,1.0638297872340496
Vietnam,2019,96.0,99.0,99.0,0.0,98.0,99.0,1.0526315789473717
Vietnam,2020,96.0,97.48152,98.96916,-1.487639999999999,97.48356,98.22534,0.0
Vietnam,2022,96.0,99.0,99.0,0.0,98.0,99.0,0.0
World,1975,77.66798988494247,84.20595,69.73282,14.473129999999998,77.20225329498082,76.969385,0.0
World,1976,65.65894,84.17135,69.79862,14.372730000000004,73.20963666666667,76.984985,-15.462032560302774
World,1977,65.94926,84.20283,70.07248,14.130350000000007,73.40818999999999,77.137655,0.4421637023076963
World,1978,66.57221,84.46616,70.94979,13.516370000000009,73.99605333333334,77.707975,0.9445898255719731
World,1979,67.2339,84.77585,71.87965,12.896200000000007,74.6298,78.32775000000001,0.9939432685200034
World,1980,67.8477,84.9404,72.73877,12.201629999999994,75.17562333333332,78.839585,0.9129323153944657
World,1981,68.45067,85.0829,73.51524,11.56765999999999,75.68293666666666,79.29907,0.8887110395783493
World,1982,69.04228,85.20493,74.21412,10.99081000000001,76.15377666666666,79.709525,0.8642866461350929
World,1983,69.61146,85.2977,74.83505,10.46265000000001,76.58140333333333,80.066375,0.8243934006814113
World,1984,70.2725,85.46811,75.57709,9.891019999999997,77.1059,80.5226,0.9496137561257889
World,1985,70.86449,85.64762,76.22743,9.420190000000005,77.57984666666667,80.937525,0.8424205770394044
World,1986,71.41617,85.81324,76.82139,8.99185,78.01693333333333,81.317315,0.7784999228809708
World,1987,72.10954,86.27433,77.6648,8.609530000000007,78.68289,81.969565,0.9708865653254684
World,1988,73.82419,87.0731,78.00692,9.066180000000003,79.63473666666665,82.54001,2.3778407128931978
World,1989,74.34693,87.18682,78.39028,8.796539999999993,79.97467666666667,82.78855,0.7080876877890496
World,1990,74.90702,87.31748,78.86351,8.453969999999998,80.36267,83.090495,0.7533465067084855
World,1991,75.28651,87.43884,79.24219,8.196650000000005,80.65584666666666,83.340515,0.5066147338393723
World,1992,75.69432,87.67215,79.55118,8.12097,80.97255,83.611665,0.5416773868253344
World,1993,76.10245,87.92209,79.79938,8.122709999999998,81.27463999999999,83.860735,0.5391818038658736
World,1994,76.50147,88.03336,80.19295,7.840410000000006,81.57592666666666,84.113155,0.5243195192796035
World,1995,76.91185,88.14821,80.59619,7.552019999999999,81.88541666666667,84.3722,0.5364341364943792
World,1996,77.29632,88.23841,80.9904,7.248010000000008,82.17504333333333,84.614405,0.4998839580636627
World,1997,79.28844,88.7176,82.21442,6.50318,83.40682,85.46601000000001,2.5772507669187927
World,1998,80.4687,89.70054,82.80887,6.891670000000005,84.32603666666667,86.254705,1.4885650417639784
World,1999,80.806,89.85753,83.27845,6.5790799999999905,84.64732666666667,86.56799000000001,0.41916919249347373
World,2000,80.97923,89.84021,83.30813,6.5320799999999934,84.70918999999999,86.57417000000001,0.21437764522436176
World,2001,81.28601,89.94985,83.82793,6.121920000000003,85.02126333333332,86.88889,0.378837882256966
World,2002,81.64019,90.38558,84.33525,6.050330000000002,85.45367333333336,87.360415,0.4357207347242209
World,2003,82.11429,90.82547,84.83368,5.991789999999995,85.92448,87.829575,0.5807188836772559
World,2004,82.44728,90.99728,85.37423,5.623050000000006,86.27293000000002,88.185755,0.4055201597675806
World,2005,82.45476,91.38889,85.40587,5.98302000000001,86.41650666666665,88.39738,0.009072464246218104
World,2006,82.42529,90.91807,85.46435,5.453720000000004,86.26923666666669,88.19121,-0.03574081108232985
World,2007,83.01185,91.08644,86.00191,5.084530000000001,86.70006666666666,88.544175,0.7116262496619452
World,2008,83.38555,91.41756,86.55271,4.86484999999999,87.11860666666666,88.985135,0.45017669164100216
World,2009,83.60871,91.40515,86.77014,4.635010000000008,87.26133333333333,89.08764500000001,0.267624306609493
World,2010,84.2272,91.80122,87.23128,4.5699400000000026,87.75323333333331,89.51625,0.7397435028001276
World,2011,84.41082,91.86451,87.70053,4.163979999999995,87.99195333333334,89.78252,0.21800558489419863
World,2012,84.60142,92.09037,88.10454,3.985829999999993,88.26544333333334,90.097455,0.22580043648432468
World,2013,84.90313,92.42617,88.67801,3.7481599999999986,88.66910333333333,90.55208999999999,0.35662521976580486
World,2014,85.28642,92.55024,89.10535,3.444890000000001,88.98066999999999,90.82779500000001,0.4514438984758229
World,2015,85.67891,92.69437,89.52198,3.172390000000007,89.29842000000001,91.108175,0.46020222211224926
World,2016,86.00014,92.76739,89.83617,2.9312200000000104,89.53456666666666,91.30178000000001,0.3749230703331774
